,label,tweet,label_id,clean_teks
899,sadness,Ya nasib 3 thn eh 4 thn sudah nggak lebaran di rumah plus lebaran ini sepertinya begitu....padahal bayangannya tahun ini lebaran dirumah nyatanya lebaran dikantor (lagi #nasib #alhamdulillah,4,ya nasib eh lebaran rumah plus lebaran begitupadahal bayang lebaran rumah lebaran kantor nasib alhamdulillah
900,anger,"ya karena ngga kuat, dan ngerasa ""jijik"" udah digituin aku milih tutup akun. marah ? banget. akhirnya cuman bisa ngomel2 ke temen2 deket. tersinggung ? pasti sudah jelas. tp resiko pake ask fm anon bisa mbacot sakarepe :))",0,ya kuat jijik digituin pilih tutup akun marah ngomel teman deket singgung resiko pakai ask fm anon mbacot sakarepe
901,sadness,"ya. saya gagal menjadi seorang kakak yang seharusnya bisa membimbing adik saya. disaat saya banyak memberikan pengalaman hidup kepada orang lain sebagai motivasi sampai mereka berhasil bangkit dan kuat. saya tidak bisa menyalahkan siapapun, saya menyalahkan diri saya sendiri",4,ya gagal kakak bimbing adik saat alam hidup orang motivasi hasil bangkit kuat salah salah
902,love,seluruh hidup saya. saya dedikasikan dan saya peruntukkan sebagai contoh untuk dia. bahkan saya rela mengubur mimpi saya dalam dalam demi bisa memperjuangkan cita cita nya kelak. saya tidak mau dia merasakan sulitnya hidup seperti apa yang saya sudah lalui. hanya itu,3,hidup dedikasi untuk contoh rela kubur mimpi juang cita cita nya kelak rasa sulit hidup lalu
903,sadness,"Kalian tidak sadar bahwa ada banyak sekali orang dalam bus sewaktu kita kemarin menuju ke istana, kalian bahkan tidak mengajak mereka berkenalan. Berbeda dgn hari-hari sebelumnya. Coba pikirkan, mereka juga gugur, namun mereka menikmati perjalanan kemarin.",4,sadar orang bus kemarin istana ajak nal beda harihari coba pikir gugur nikmat jalan kemarin
904,anger,"klikbca seringkali susah dimaksud termasuk skrg. kalau dijawab Internet saya bermasalah, saya akan bilang itu omong kosong krn saya ga ada masalah buka Website lain.",0,klikbca seringkali susah internet masalah bilang omong kosong buka website
905,anger,Fuck u lol...loe mau jatuhin agnezmo kan..ha ha,0,fuck lolloe jatuhin agnezmo kanha ha
906,happy," Aslinya pontianak tinggal di semarang kak.. I'm a big fan of small towns and old shop, seneng bgt karna banyak itu di bandung diary heehehe..",2,asli pontianak tinggal semarang kak im a big fan of small towns and old shop senang bandung diary heehehe
907,happy,"Akhir-akhir ini lagi seneng-senengnya nonton foreign filmatau film-film non hollywood. Dan ternyata emang film-film asing ga kalah bagus. Dari storyline, cinematography, visual effects dsbnya bener-bener banyak yang anti mainstream.",2,akhirakhir senengsenengnya nonton foreign filmatau filmfilm non hollywood filmfilm asing kalah bagus storyline cinematography visual effects dsbnya benerbener anti mainstream
908,love,"Terserahlah org mau ngatain aku apa. Sampai saat ini, dia msh jadi malaikat terbaik yang dikirimkan dalam hidupku. Dan akan tetap selalu jadi yang terbaik",3,serah orang ngatain malaikat baik kirim hidup baik
909,sadness,"Jd, kukira laporan2 yg ditulis oleh bahkan institusi internasional tuh akan padat berisi. Tp ternyata ga jg ya coy! Isinya jg bisa ngaco dan ga logis. Datanya bisa bener, tp tafsirnya engga.",4,kira lapor tulis institusi internasional tuh padat isi ya coy isi ngaco logis data tafsir
910,anger,"Jadi kalian vote selama ini karena mau semua serba graris, haloo terus kalian pikir bangtan bisa ngadain asupan buat kalian itu juga gak butuh duit. Minta serba gratis terus bangtan mau lo kasih makan apa?",0,vote serba graris haloo pikir bangtan ada asupan butuh duit serba gratis bangtan kasih makan
911,anger,"[USERNAME] namanya pelecehan, sekecil apapun tetep pelecehan, kalau soal beda takaran/ ukuran itu rasanya di balikin ke person nya. tapi secara general pendapat soal pelecehan pasti sama, bisa sentuhan secara fisik atau perkataan.",0,username nama leceh apa leceh beda takar ukur balikin person nya general dapat leceh sentuh fisik kata
912,anger,"[USERNAME] [USERNAME] Kamu jg termasuk, kak. Jgn menyebut orang2 selain kamu itu nitijen2, jika kamu masih masuk dr bagian di dalamnya. Bukber?! In this economy?!",0,username username kak sebut orang nitijen masuk dalam bukber in this economy
913,anger,"Lom lg negara ga transparan soal informasi. Jadi bikin njlimet ae hidup orang2 misqin macam aku nih kan. Mau jurnal berbayar pun harus dihack dulu jurnalnya. Kan jadi berbuat jahat adek, bang!",0,negara transparan informasi bikin njlimet ae hidup orang misqin nih jurnal bayar dihack jurnal buat jahat adik bang
914,anger,"Itu namanya fitnah mbak, g ada bukti ko fitnah org lain korupsi.. Ingat mbk dunia ini berlaku sistem tabur tuai, mgkin anda menutupi keburukan anda dg memfitnah org lain.. Saya tau smua kok korupsi n pekerjaan terselubung anda..",0,nama fitnah mbak bukti ko fitnah orang korupsi mbk dunia laku sistem tabur tuai mgkin tutup keburu fitnah orang korupsi n kerja selubung
915,happy,"Uda thr an kan? Coba sekali2 , kl lg mkn warung biasa (not resto yg biasa tip), ketemu pelayan nya tua n keliatan kasian.. kamu selipin 100rb. Kmu liat reaksinya akan luarbiasa Dan perasaanmu pun bahagia super sekali... 100rb ga akan bikij kita miskin, tp berarti bnyk utk mereka",2,thr an coba makan warung not resto tip ketemu layan nya tua n kasihan selipin ribu liat reaksi luarbiasa asa bahagia super ribu bikij miskin
916,anger,"Kita gak.seperti anda mbak yg hobi carmuk sok pahlawan kebengenan. Serah dah serah, akan ada masanya anda jatuh ketauan smua keburukan anda yang sebenarnya. Dan saya tdk mau ngurusin urusan anda, biar Tuhan yang berkehendak kapan anda akan menerima balasannya",0,gakseperti mbak hobi carmuk sok pahlawan kebengenan serah serah masa jatuh tau keburu ngurusin urus biar tuhan terima balas
917,anger,"rangorang pada sok suci tapi sok tau gitu tentang kehidupan mereka, intinya gini, kalo belom pernah nyebur got kalian ga bakal tau di dalem got itu kek gimana, sama aja kalian kalo ga mau kenal sama orang yang berbeda, ya kalian bakal jadi sok tau",0,rangorang sok suci sok hidup inti gin nyebur got got kek gimana kenal orang beda ya sok
918,anger,"intinya cari temen mah jangan pilih2 gitu, yang baik yang buruk semua dideketin biar tau, oh ini gini oh ini gitu, kalo tau baik buruk cuman dari katanya mah gausah sosialisasi aja sekalian, di kamar ae diem garuk2 jembut doang",0,inti cari teman mah pilih buruk dideketin biar oh gin oh buruk mah sosialisasi kamar ae diam garuk jembut
919,fear,"Jadi semacam motivasi gitu pengen mengawasi pemilu bener2 dengan jadi pengawas TPS. Mengawal suara, jangan sampe ada kecurangan. Apalagi pilkada di tmarahang ini rawan banget. Secara yah calon tunggal gitu.................",1,motivasi awas milu awas tps awal suara curang pilkada tmarahang rawan yah calon tunggal
920,happy,"Dearest [USERNAME] terimakasih sudah selalu menyediakan tempat, hampir 4 tahun, mute msh org yg anin cari tiap kali butuh tempat. Sehat selalu, murah rezeki, ayo semangat garap ensenang your 22 ahead, luvvv!",2,dearest username terimakasih sedia mute orang anin cari kali butuh sehat murah rezeki ayo semangat garap ensenang your ahead luvvv
921,happy,"Mimpi absurd semalem : lagi nongkrong di depan toko apaan tauk sambil makan martabak (beneran duduk nongkrong mksdnya), tiba-tiba disamperin Dian Sastro..dia minta martabak terus ikut nongkrong sambil ngobrol.. Mungkin gw lupa doa sebelom tidur",2,mimpi absurd malam nongkrong toko makan martabak duduk nongkrong maksud tibatiba disamperin dian sastrodia martabak nongkrong bicara lupa doa bom tidur
922,happy,Tadi pas lagi gym eike keluar mau nimbang secara timbangan tanita nya di luar pas ada ibu2 eh nnya eike di bilang instruktur krna body eike cucok eh dia langsung donk member pengen body kaya gw .. kwkwkwkww seneng dh jadi inspirasi orang2,2,pas gym eike nimbang timbang tanita nya pas eh nnya eike bilang instruktur body eike cucok eh langsung donk member body kaya kwkwkwkww senang deh inspirasi orang
923,happy,"Beb, selamat ulang tahun yaa [USERNAME] ayu popo crew. Aku nunggu 00:00 WIB banget loh ini. Semogaa cepat mup on dari atta. Btw si clara masih ngeblock kita donk. [URL]",2,beb selamat ulang yaa username ayu popo crew nunggu wib loh semogaa cepat mup on atta si clara ngeblock donk url
924,anger,"Kita masih mampu beli ini itu liburan dg uang halal kami mbak.. Buat apasih korupsi uang haram mah, anda bertindak sedemikian dan anda memandang org lain sprti anda? Anda salah besar mbk .. And the last, Everything will come to you in the right moments",0,beli libur uang halal mbak apasih korupsi uang haram mah tindak pandang orang sprti salah mbk and the last everything will come to you in the right moments
925,happy,[USERNAME] Lah.. hahahaha.. namany villa salse tp dia hotel trs ada warungnya gt menurut aku bagus sih kak nyaman gt trs nanti naik ke atas ada bird park..,2,username hahahaha namany villa salse hotel warung bagus sih kak nyaman bird park
926,sadness,"[USERNAME] Bener, final keputusan nya 15 juni ini. Dan sy prlu extra hati2 gunain aplikasi prjalanan/hotel, maklum dana trbatas, nyesek kl ad masalah.",4,username final putus nya juni prlu extra hati gunain aplikasi prjalananhotel maklum dana trbatas sesak ad
927,love,"yang mencintaimu sebisaku, entah itu sebisa aku menjagamu dengan cara yang seperti apa. atau, sebisa aku menjagamu dengan cara yang bagaimana.",3,cinta bisa bisa jaga bisa jaga
928,anger,"Hah? Yg kemarin dipermasalahkan di kasus Gitasav kan bukan bagian sexual harrasment Gitasav ke Tristan, itu sih udah bener. Yg dipermasalahkan kan cara dia merespon Helmi. Those are two different cases. Kayaknya banyak ya yg salah paham kmrn yg kontra sm Gitasav di case mana.",0,hah kemarin masalah gitasav sexual harrasment gitasav tristan sih masalah merespon helm those are two different cases kayak ya salah paham kemarin kontra gitasav case
929,sadness,Back to maba lyfe. Jam segini baru pulang ke kos. Motoran. Sendirian. Jalanan gelap. Sepi. Takut tp harus berani. Yallah gini bgt minggu2 terakhir kuliah quat quat quattttt!,4,back to maba lyfe jam gin pulang kos motor jalan gelap sepi takut berani yallah gin minggu kuliah quat quat quattttt
930,anger,"Ya apa salahnya si mbak dishare ulang, postan mu iku di grup udh tenggelem jauh. Kirim poto ini poto itu, tau sendiri kan. Gregetan aku tu mbak karo koe.",0,ya salah si mbak dishare ulang postan mu iku grup tenggelem kirim poto poto gregetan mbak karo koe
931,sadness,"Before sakit pas kerja BB naik turun dari 50,49,48 after sakit jadi 42 huft tulang pundak udh keliatan banget tapi gua heran pipi ngapa gak ikutan tirus",4,before sakit pas kerja bb turun after sakit huft tulang pundak heran pipi ngapa ikut tirus
932,happy,"Bertahun binatang ini menjadi hitungan bagi para peminat pembenih ikan....Alhamdulillah sekarang lewat,ternyata ketekunan,keuletan mengalahkan segalanya #pakan alami hebat!!! #budidaya cacing sutra [USERNAME] [USERNAME] [USERNAME] [USERNAME] [URL]",2,tahun binatang hitung minat benih ikanalhamdulillah lewatternyata ketekunankeuletan kalah pakan alami hebat budidaya cacing sutra username username username username url
933,happy,Ramadhan kareem! Alhamdulilah berhasil menyelesaikan jeruji perkuliahan! Jelas ini semua tidak mungkin terjadi tanpa dukungan orang tua + [USERNAME]! Wkwk kado ultah ke 22 yg boleh laaaa [URL],2,ramadhan kareem alhamdulilah hasil selesai jeruji kuliah dukung orang tua username wkwk kado ultah laaaa url
934,fear,"mau nanya dong... mengingatkan seseorang yg punya hutang secara berulang ulang itu baik gak sih ?? terus setiap di tagih jawabanya gk ada terus, kira2 neraka no berapa yg pantas buat dia",1,hutang ulang ulang sih tagih jawab neraka no
935,sadness,"[USERNAME] ooalaah, mataku rabun, aku bacanya ayam diusir, makanya bingung :( tetott, mitsubishi terios, ""yaak, kiri, terios terios bang, ayok terios!!""",4,username ooalaah mata rabun baca ayam usir bingung tetott mitsubishi terios yaak kiri terios terios bang ayok terios
936,happy,"Terima kasih Dinporapar Kabupaten Purbalingga, juga rekan2 pramuwisata Purbalingga, yang telah datang dan berpartisipasi dalam acara buka puasa bersama. [USERNAME] untuk hadirnya pula. Sinergi saling mengisi dan memajukan Pariwisata. [URL]",2,terima kasih dinporapar kabupaten purbalingga rekan pramuwisata purbalingga partisipasi acara buka puasa username hadir sinergi isi maju pariwisata url
937,happy,Dari tadi sore ngiler coto tapi gak sempat. Terus sampai rumah keburu capek. Lapar tengah malam buka kulkas nemu Indomie Coto Makassar. Alhamdullilah.. [URL],2,sore ngiler coto rumah keburu capai lapar malam buka kulkas temu indomie coto makassar alhamdullilah url
938,anger,"Kuingin marah, melampiaskan hatiku hanyalah sendiri disini. ingin ku tunjukan pada siapa yang ada bahwa hatiku kecewa *moshing sambil kesurupan maung",0,ingin marah lampias hati ku tunjuk hati kecewa moshing surup maung
939,fear,"Pisau bermata dua. Bisa menikam orang lain dan diri sendiri. Atau bahkan kedua2nya menikam diri sendiri, bisa juga kedua2nya menikam orang lain.",1,pisau mata tikam orang tikam tikam orang
940,happy,"[USERNAME] Alhamdulillah yallah, makanya jangan kasih kode. Kalau mah ngode spesifik. Langsung tag. Kamu, aku, kamu aku. Aku kan terpancing..",2,username alhamdulillah yallah kasih kode mah ngode spesifik langsung tag pancing
941,sadness,Lambaian tanganmu kurasakan pilu di dada. Kasih sayangku bertambah padamu... Air mata berlinang tak terasakan olehku. Nantikanlah aku di Teluk Bayur~,4,lambai tangan rasa pilu dada kasih sayang tambah pada air mata linang asa oleh nanti teluk bayur
942,sadness,"Tadi ngobrol sama medianya kementerian. Bawa kamera alpha 9. Pas tanya harga, body only 60 juta. Belom lensa. Gw sebagai sobat qismin ngangguk-ngangguk saja.",4,bicara media menteri bawa kamera alpha pas harga body only juta lensa sobat qismin nganggukngangguk
943,anger,"[USERNAME] Kalah sudah kalah pamor ya beginilah jadinya, ngomongnya asal njeplak Wae, melemahkan seseorang, menciptakan ujaran kebencian, menyebarkan berita HOAK dll. Tak pantaslah seorang yang katanya tokoh nasional di negeri ini, bicaranya selalu k",0,username kalah kalah pamor ya ngomongnya njeplak wae lemah cipta ujar benci sebar berita hoak pantas tokoh nasional negeri bicara k
944,sadness,"w suka heran ya sama bapak bapak, abang abang, yg makan siang dirumah makan dikerumunan orang banyak saat bulan puasa. rasa malu nya dimana itu lho",4,suka heran ya abang abang makan siang rumah makan kerumun orang puasa malu nya mana lho
945,anger,"[USERNAME] Ya beda goblok Via vallen emang dulu doyan goyang seronok Tp skg better lah dia jauh dr kata seronok, mencoba ngubah image penyanyi dangdut pada umumnya Dia jg jauh dr sensasi2 yg negatif kayak kawin-cerai, main film syur, dll",0,username ya beda goblok via vallen suka goyang seronok skg better seronok coba ngubah image nyanyi dangdut sensasi negatif kawincerai main film syur
946,anger,"[USERNAME] [USERNAME] Katanya Bapak Reformasi dan Demokrasi di Negeri kita ini, tapi kenyataannya sebaliknya tidak mau mengakui kelebihan seseorang. Pemimpin macam apa itu, tidak ada yang bisa diambil contoh dari nya. Kami sebagai generasi muda menolak",0,username username reformasi demokrasi negeri nyata aku lebih pimpin ambil contoh nya generasi muda tolak
947,happy,"Tapi hari ini berbeda... ketemu, berpapasan, tp tanpa sapa sampe pulang. Dan org2 blng kita berantem. Padahal engga. Malemnya terima chat yg isinya si geblek haha",2,beda ketemu papas sapa pulang orang bilang tengkar malemnya terima chat isi si geblek haha
948,happy,"Hari ini banyak banget pelajaran yang gue dapet sih, yang sebenernya diingetin lagi buat kesekian kalinya sama beberapa peristiwa hari ini. 1. Harus banyak bersyukur. Sekali lagi bersyukur jangan kufur! 2. Jalanin hidup ensenang ajah jangan dibawa ribet.",2,ajar sih diingetin sekian kali peristiwa syukur syukur kufur jalanin hidup ensenang bawa ribet
949,anger,"Itu buat siapapun, yg sering bilang kalo nggak mau kena "" sexual harassment "" jangan pakai baju sexy, pakai bikini dsb ! Please kita pake bikini ya sesuai tempat kok, toh ada juga yg pakai niqab, pakai seragam sekolah, pakai baju kantor dsb juga jadi korban",0,bilang kena sexual harassment pakai baju sexy pakai bikini please pakai bikini ya sesuai pakai niqab pakai seragam sekolah pakai baju kantor korban
950,anger,Jadi bos tp ga pny problem solving kok jd gmn gt ya...ga tau akar masalahnya gmn jd ya instan semua tar rusak lagi rusak lagi gitu aja teroos..,0,bos problem solving yaga akar ya instan tar rusak rusak teroos
951,happy,Si senyum ngeselin yg bisa bikin hepi.. haha.. bawaannya bahagia aja kalau udh liat nih anak perform :) ada aja kelakuannya yg bikin kangen beneran adek aneh yg ngeselin tapi ngangenin,2,si senyum ngeselin bikin hepi haha bawa bahagia liat nih anak perform laku bikin kangen adik aneh ngeselin ngangenin
